geo,In thousand persons,year,Sex,Sector,workers_per_population
Luxembourg,9.4,2014,Females,"Professional, scientific and technical activities",1.710085868141464
Luxembourg,3.2,2014,Females,Administrative and support service activities,0.5821568912822006
Luxembourg,10.8,2014,Females,Public administration and defence; compulsory social security,1.9647795080774269
Luxembourg,13.3,2014,Females,Education,2.419589579391646
Luxembourg,19.3,2014,Females,Human health and social work activities,3.5111337505457723
Luxembourg,1.1,2014,Females,"Arts, entertainment and recreation",0.20011643137825644
Luxembourg,2.7,2014,Females,Other service activities,0.4911948770193567
Luxembourg,3.7,2014,Females,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.6731189055450444
Luxembourg,8.2,2014,Females,Activities of extraterritorial organisations and bodies,1.4917770339106389
Luxembourg,0.8,2015,Females,"Agriculture, forestry and fishing",0.1421065159390221
Luxembourg,1.75,2015,Females,Mining and quarrying,0.31085800361661087
Luxembourg,2.7,2015,Females,Manufacturing,0.47960949129419955
Luxembourg,1.2,2015,Females,Construction,0.21315977390853313
Luxembourg,8.5,2015,Females,Wholesale and retail trade; repair of motor vehicles and motorcycles,1.5098817318521096
Luxembourg,1.2,2015,Females,Transportation and storage,0.21315977390853313
Luxembourg,4.1,2015,Females,Accommodation and food service activities,0.7282958941874883
Luxembourg,2.5,2015,Females,Information and communication,0.44408286230944405
Luxembourg,12.3,2015,Females,Financial and insurance activities,2.184887682562465
Luxembourg,10.3,2015,Females,Real estate activities,1.8296213927149096
Luxembourg,8.3,2015,Females,"Professional, scientific and technical activities",1.474355102867354
Luxembourg,4.8,2015,Females,Administrative and support service activities,0.8526390956341325
Luxembourg,11.1,2015,Females,Public administration and defence; compulsory social security,1.9717279086539314
Luxembourg,13.0,2015,Females,Education,2.309230884009109
Luxembourg,19.5,2015,Females,Human health and social work activities,3.4638463260136634
Luxembourg,1.0,2015,Females,"Arts, entertainment and recreation",0.17763314492377763
Luxembourg,3.3,2015,Females,Other service activities,0.5861893782484662
Luxembourg,3.6,2015,Females,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.6394793217255995
Luxembourg,6.9,2015,Females,Activities of extraterritorial organisations and bodies,1.2256686999740656
Luxembourg,0.6,2016,Females,"Agriculture, forestry and fishing",0.10412165574256962
Luxembourg,2.8,2016,Females,Manufacturing,0.4859010601319915
Luxembourg,1.9,2016,Females,Construction,0.32971857651813713
Luxembourg,7.7,2016,Females,Wholesale and retail trade; repair of motor vehicles and motorcycles,1.3362279153629768
Luxembourg,2.1,2016,Females,Transportation and storage,0.36442579509899364
Luxembourg,4.3,2016,Females,Accommodation and food service activities,0.7462051994884156
Luxembourg,1.8,2016,Females,Information and communication,0.31236496722770885
Luxembourg,12.2,2016,Females,Financial and insurance activities,2.117140333432249
Luxembourg,0.8,2016,Females,Real estate activities,0.13882887432342617
Luxembourg,8.9,2016,Females,"Professional, scientific and technical activities",1.544471226848116
Luxembourg,4.5,2016,Females,Administrative and support service activities,0.7809124180692721
Luxembourg,9.5,2016,Females,Public administration and defence; compulsory social security,1.6485928825906857
Luxembourg,12.4,2016,Females,Education,2.1518475520131055
Luxembourg,19.4,2016,Females,Human health and social work activities,3.366600202343084
Luxembourg,1.6,2016,Females,"Arts, entertainment and recreation",0.27765774864685233
Luxembourg,3.2,2016,Females,Other service activities,0.5553154972937047
Luxembourg,3.2,2016,Females,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.5553154972937047
Luxembourg,7.5,2016,Females,Activities of extraterritorial organisations and bodies,1.3015206967821202
Luxembourg,0.7,2017,Females,"Agriculture, forestry and fishing",0.11851009113426009
Luxembourg,2.2,2017,Females,Manufacturing,0.3724602864219603
Luxembourg,1.1,2017,Females,Construction,0.18623014321098014
Luxembourg,7.9,2017,Females,Wholesale and retail trade; repair of motor vehicles and motorcycles,1.337471028515221
Luxembourg,1.7,2017,Females,Transportation and storage,0.2878102213260602
Luxembourg,3.8,2017,Females,Accommodation and food service activities,0.6433404947288404
Luxembourg,2.5,2017,Females,Information and communication,0.4232503254795003
Luxembourg,11.7,2017,Females,Financial and insurance activities,1.9808115232440613
Luxembourg,1.1,2017,Females,Real estate activities,0.18623014321098014
Luxembourg,9.1,2017,Females,"Professional, scientific and technical activities",1.540631184745381
Luxembourg,4.7,2017,Females,Administrative and support service activities,0.7957106119014605
Luxembourg,9.6,2017,Females,Public administration and defence; compulsory social security,1.6252812498412812
Luxembourg,14.1,2017,Females,Education,2.387131835704382
Luxembourg,17.8,2017,Females,Human health and social work activities,3.0135423174140423
Luxembourg,0.9,2017,Females,"Arts, entertainment and recreation",0.1523701171726201
Luxembourg,3.4,2017,Females,Other service activities,0.5756204426521204
Luxembourg,4.7,2017,Females,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.7957106119014605
Luxembourg,7.6,2017,Females,Activities of extraterritorial organisations and bodies,1.2866809894576807
Luxembourg,0.6,2018,Females,"Agriculture, forestry and fishing",0.09966694628782152
Luxembourg,2.5,2018,Females,Manufacturing,0.41527894286592304
Luxembourg,2.0,2018,Females,Construction,0.3322231542927384
Luxembourg,8.5,2018,Females,Wholesale and retail trade; repair of motor vehicles and motorcycles,1.4119484057441383
Luxembourg,2.0,2018,Females,Transportation and storage,0.3322231542927384
Luxembourg,4.9,2018,Females,Accommodation and food service activities,0.8139467280172091
Luxembourg,3.1,2018,Females,Information and communication,0.5149458891537445
Luxembourg,14.1,2018,Females,Financial and insurance activities,2.342173237763806
Luxembourg,1.1,2018,Females,Real estate activities,0.18272273486100615
Luxembourg,11.6,2018,Females,"Professional, scientific and technical activities",1.926894294897883
Luxembourg,4.2,2018,Females,Administrative and support service activities,0.6976686240147507
Luxembourg,10.9,2018,Females,Public administration and defence; compulsory social security,1.8106161908954244
Luxembourg,12.1,2018,Females,Education,2.0099500834710673
Luxembourg,21.4,2018,Females,Human health and social work activities,3.5547877509323014
Luxembourg,1.8,2018,Females,"Arts, entertainment and recreation",0.29900083886346457
Luxembourg,3.5,2018,Females,Other service activities,0.5813905200122923
Luxembourg,4.8,2018,Females,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.7973355703025722
Luxembourg,8.8,2018,Females,Activities of extraterritorial organisations and bodies,1.4617818788880492
Luxembourg,3.0,2019,Females,Manufacturing,0.48868371412654305
Luxembourg,2.1,2019,Females,Construction,0.34207859988858014
Luxembourg,9.0,2019,Females,Wholesale and retail trade; repair of motor vehicles and motorcycles,1.4660511423796292
Luxembourg,2.5,2019,Females,Transportation and storage,0.4072364284387858
Luxembourg,5.2,2019,Females,Accommodation and food service activities,0.8470517711526746
Luxembourg,3.1,2019,Females,Information and communication,0.5049731712640945
Luxembourg,13.5,2019,Females,Financial and insurance activities,2.199076713569444
Luxembourg,1.0,2019,Females,Real estate activities,0.16289457137551436
Luxembourg,12.2,2019,Females,"Professional, scientific and technical activities",1.987313770781275
Luxembourg,5.4,2019,Females,Administrative and support service activities,0.8796306854277773
Luxembourg,12.8,2019,Females,Public administration and defence; compulsory social security,2.0850505136065833
Luxembourg,12.4,2019,Females,Education,2.019892685056378
Luxembourg,22.6,2019,Females,Human health and social work activities,3.681417313086624
Luxembourg,1.4,2019,Females,"Arts, entertainment and recreation",0.22805239992572007
Luxembourg,3.6,2019,Females,Other service activities,0.5864204569518516
Luxembourg,3.1,2019,Females,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.5049731712640945
Luxembourg,10.5,2019,Females,Activities of extraterritorial organisations and bodies,1.7103929994429006
Luxembourg,0.6,2020,Females,"Agriculture, forestry and fishing",0.09583011237677845
Luxembourg,1.6,2020,Females,Mining and quarrying,0.2555469663380759
Luxembourg,2.6,2020,Females,Manufacturing,0.4152638202993733
Luxembourg,2.0,2020,Females,Construction,0.3194337079225948
Luxembourg,10.3,2020,Females,Wholesale and retail trade; repair of motor vehicles and motorcycles,1.6450835958013634
Luxembourg,2.9,2020,Females,Transportation and storage,0.4631788764877625
Luxembourg,5.4,2020,Females,Accommodation and food service activities,0.8624710113910061
Luxembourg,2.9,2020,Females,Information and communication,0.4631788764877625
Luxembourg,13.4,2020,Females,Financial and insurance activities,2.1402058430813855
Luxembourg,1.1,2020,Females,Real estate activities,0.17568853935742715
Luxembourg,12.9,2020,Females,"Professional, scientific and technical activities",2.0603474161007367
Luxembourg,5.3,2020,Females,Administrative and support service activities,0.8464993259948763
Luxembourg,15.0,2020,Females,Public administration and defence; compulsory social security,2.395752809419461
Luxembourg,14.7,2020,Females,Education,2.347837753231072
Luxembourg,21.0,2020,Females,Human health and social work activities,3.354053933187245
Luxembourg,1.6,2020,Females,"Arts, entertainment and recreation",0.2555469663380759
Luxembourg,3.6,2020,Females,Other service activities,0.5749806742606707
Luxembourg,4.1,2020,Females,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.6548391012413194
Luxembourg,8.3,2020,Females,Activities of extraterritorial organisations and bodies,1.3256498878787686
Luxembourg,0.7,2021,Females,"Agriculture, forestry and fishing",0.11028311250452949
Luxembourg,2.1,2021,Females,Manufacturing,0.33084933751358847
Luxembourg,2.2,2021,Females,"Water supply; sewerage, waste management and remediation activities",0.3466040678713784
Luxembourg,2.3,2021,Females,Construction,0.3623587982291683
Luxembourg,10.7,2021,Females,Wholesale and retail trade; repair of motor vehicles and motorcycles,1.685756148283522
Luxembourg,1.9,2021,Females,Transportation and storage,0.2993398767980086
Luxembourg,5.6,2021,Females,Accommodation and food service activities,0.8822649000362359
Luxembourg,3.7,2021,Females,Information and communication,0.5829250232382273
Luxembourg,13.2,2021,Females,Financial and insurance activities,2.07962440722827
Luxembourg,0.9,2021,Females,Real estate activities,0.14179257322010932
Luxembourg,13.9,2021,Females,"Professional, scientific and technical activities",2.1899075197327997
Luxembourg,5.7,2021,Females,Administrative and support service activities,0.8980196303940258
Luxembourg,13.8,2021,Females,Public administration and defence; compulsory social security,2.1741527893750097
Luxembourg,16.7,2021,Females,Education,2.6310399697509177
Luxembourg,23.7,2021,Females,Human health and social work activities,3.7338710947962124
Luxembourg,1.8,2021,Females,"Arts, entertainment and recreation",0.28358514644021865
Luxembourg,3.9,2021,Females,Other service activities,0.6144344839538072
Luxembourg,4.2,2021,Females,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.6616986750271769
Luxembourg,8.9,2021,Females,Activities of extraterritorial organisations and bodies,1.4021710018433033
Luxembourg,0.9,2022,Females,"Agriculture, forestry and fishing",0.13944905228874632
Luxembourg,2.3,2022,Females,Manufacturing,0.35636980029346277
Luxembourg,2.2,2022,Females,Construction,0.34087546115026873
Luxembourg,11.2,2022,Females,Wholesale and retail trade; repair of motor vehicles and motorcycles,1.7353659840377316
Luxembourg,2.5,2022,Females,Transportation and storage,0.38735847857985084
Luxembourg,5.7,2022,Females,Accommodation and food service activities,0.88317733116206
Luxembourg,4.8,2022,Females,Information and communication,0.7437282788733136
