reason,apprehen,citizen,sex,age,unit,geo,TIME_PERIOD,OBS_VALUE
Total,Total,Total,Total,Total,Person,Switzerland,2022,15130
Total,Total,Total,Total,Total,Person,Switzerland,2023,19280
Total,Total,Total,Total,Total,Person,Cyprus,2014,4980
Total,Total,Total,Total,Total,Person,Cyprus,2015,4215
Total,Total,Total,Total,Total,Person,Cyprus,2016,3450
Total,Total,Total,Total,Total,Person,Cyprus,2017,4090
Total,Total,Total,Total,Total,Person,Cyprus,2018,6040
Total,Total,Total,Total,Total,Person,Cyprus,2019,8895
Total,Total,Total,Total,Total,Person,Cyprus,2020,6215
Total,Total,Total,Total,Total,Person,Cyprus,2021,11175
Total,Total,Total,Total,Total,Person,Cyprus,2022,21025
Total,Total,Total,Total,Total,Person,Cyprus,2023,10115
Total,Total,Total,Total,Total,Person,Czechia,2014,4430
Total,Total,Total,Total,Total,Person,Czechia,2015,8165
Total,Total,Total,Total,Total,Person,Czechia,2016,4885
Total,Total,Total,Total,Total,Person,Czechia,2017,4360
Total,Total,Total,Total,Total,Person,Czechia,2018,4505
Total,Total,Total,Total,Total,Person,Czechia,2019,4995
Total,Total,Total,Total,Total,Person,Czechia,2020,6515
Total,Total,Total,Total,Total,Person,Czechia,2021,11040
Total,Total,Total,Total,Total,Person,Czechia,2022,29130
Total,Total,Total,Total,Total,Person,Czechia,2023,11185
Total,Total,Total,Total,Total,Person,Germany,2014,128290
Total,Total,Total,Total,Total,Person,Germany,2015,376435
Total,Total,Total,Total,Total,Person,Germany,2016,370555
Total,Total,Total,Total,Total,Person,Germany,2017,156710
Total,Total,Total,Total,Total,Person,Germany,2018,134125
Total,Total,Total,Total,Total,Person,Germany,2019,133525
Total,Total,Total,Total,Total,Person,Germany,2020,117930
Total,Total,Total,Total,Total,Person,Germany,2021,120285
Total,Total,Total,Total,Total,Person,Germany,2022,198310
Total,Total,Total,Total,Total,Person,Germany,2023,263670
Total,Total,Total,Total,Total,Person,Denmark,2014,515
Total,Total,Total,Total,Total,Person,Denmark,2015,2165
Total,Total,Total,Total,Total,Person,Denmark,2016,1390
Total,Total,Total,Total,Total,Person,Denmark,2017,1105
Total,Total,Total,Total,Total,Person,Denmark,2018,1135
Total,Total,Total,Total,Total,Person,Denmark,2019,1195
Total,Total,Total,Total,Total,Person,Denmark,2020,490
Total,Total,Total,Total,Total,Person,Denmark,2021,425
Total,Total,Total,Total,Total,Person,Denmark,2022,510
Total,Total,Total,Total,Total,Person,Denmark,2023,1100
Total,Total,Total,Total,Total,Person,Estonia,2014,720
Total,Total,Total,Total,Total,Person,Estonia,2015,980
Total,Total,Total,Total,Total,Person,Estonia,2016,665
Total,Total,Total,Total,Total,Person,Estonia,2017,755
Total,Total,Total,Total,Total,Person,Estonia,2018,980
Total,Total,Total,Total,Total,Person,Estonia,2019,1305
Total,Total,Total,Total,Total,Person,Estonia,2020,1330
Total,Total,Total,Total,Total,Person,Estonia,2021,855
Total,Total,Total,Total,Total,Person,Estonia,2022,1070
Total,Total,Total,Total,Total,Person,Estonia,2023,920
Total,Total,Total,Total,Total,Person,Greece,2014,73670
Total,Total,Total,Total,Total,Person,Greece,2015,911470
Total,Total,Total,Total,Total,Person,Greece,2016,204820
Total,Total,Total,Total,Total,Person,Greece,2017,68110
Total,Total,Total,Total,Total,Person,Greece,2018,93365
Total,Total,Total,Total,Total,Person,Greece,2019,123025
Total,Total,Total,Total,Total,Person,Greece,2020,47295
Total,Total,Total,Total,Total,Person,Greece,2021,38015
Total,Total,Total,Total,Total,Person,Greece,2022,49060
Total,Total,Total,Total,Total,Person,Greece,2023,72105
Total,Total,Total,Total,Total,Person,Spain,2014,47885
Total,Total,Total,Total,Total,Person,Spain,2015,42605
Total,Total,Total,Total,Total,Person,Spain,2016,37295
Total,Total,Total,Total,Total,Person,Spain,2017,44625
Total,Total,Total,Total,Total,Person,Spain,2018,78280
Total,Total,Total,Total,Total,Person,Spain,2019,62865
Total,Total,Total,Total,Total,Person,Spain,2020,72265
Total,Total,Total,Total,Total,Person,Spain,2021,30615
Total,Total,Total,Total,Total,Person,Spain,2022,68100
Total,Total,Total,Total,Total,Person,Spain,2023,90860
Total,Total,Total,Total,Total,Person,European Union - 27 countries (from 2020),2014,606850
Total,Total,Total,Total,Total,Person,European Union - 27 countries (from 2020),2015,2085465
Total,Total,Total,Total,Total,Person,European Union - 27 countries (from 2020),2016,924035
Total,Total,Total,Total,Total,Person,European Union - 27 countries (from 2020),2017,563825
Total,Total,Total,Total,Total,Person,European Union - 27 countries (from 2020),2018,572195
Total,Total,Total,Total,Total,Person,European Union - 27 countries (from 2020),2019,627900
Total,Total,Total,Total,Total,Person,European Union - 27 countries (from 2020),2020,557455
Total,Total,Total,Total,Total,Person,European Union - 27 countries (from 2020),2021,679730
Total,Total,Total,Total,Total,Person,European Union - 27 countries (from 2020),2022,1120380
Total,Total,Total,Total,Total,Person,European Union - 27 countries (from 2020),2023,1265350
Total,Total,Total,Total,Total,Person,European Union - 28 countries (2013-2020),2014,672215
Total,Total,Total,Total,Total,Person,European Union - 28 countries (2013-2020),2015,2155485
Total,Total,Total,Total,Total,Person,European Union - 28 countries (2013-2020),2016,983935
Total,Total,Total,Total,Total,Person,European Union - 28 countries (2013-2020),2017,618730
Total,Total,Total,Total,Total,Person,European Union - 28 countries (2013-2020),2018,600025
Total,Total,Total,Total,Total,Person,European Union - 28 countries (2013-2020),2019,650175
Total,Total,Total,Total,Total,Person,Finland,2014,2930
Total,Total,Total,Total,Total,Person,Finland,2015,14285
Total,Total,Total,Total,Total,Person,Finland,2016,2130
Total,Total,Total,Total,Total,Person,Finland,2017,930
Total,Total,Total,Total,Total,Person,Finland,2018,1305
Total,Total,Total,Total,Total,Person,Finland,2019,1220
Total,Total,Total,Total,Total,Person,Finland,2020,1145
Total,Total,Total,Total,Total,Person,Finland,2021,1090
Total,Total,Total,Total,Total,Person,Finland,2022,1190
Total,Total,Total,Total,Total,Person,Finland,2023,1100
Total,Total,Total,Total,Total,Person,France,2014,96375
Total,Total,Total,Total,Total,Person,France,2015,109720
Total,Total,Total,Total,Total,Person,France,2016,91985
Total,Total,Total,Total,Total,Person,France,2017,115085
Total,Total,Total,Total,Total,Person,France,2018,105880
Total,Total,Total,Total,Total,Person,France,2019,120455
Total,Total,Total,Total,Total,Person,France,2020,103915
Total,Total,Total,Total,Total,Person,France,2021,117265
Total,Total,Total,Total,Total,Person,France,2022,115135
Total,Total,Total,Total,Total,Person,France,2023,118975
Total,Total,Total,Total,Total,Person,Croatia,2014,2500
Total,Total,Total,Total,Total,Person,Croatia,2015,3295
Total,Total,Total,Total,Total,Person,Croatia,2016,3320
Total,Total,Total,Total,Total,Person,Croatia,2017,3495
Total,Total,Total,Total,Total,Person,Croatia,2018,5580
Total,Total,Total,Total,Total,Person,Croatia,2019,13630
Total,Total,Total,Total,Total,Person,Croatia,2020,22240
Total,Total,Total,Total,Total,Person,Croatia,2021,13540
Total,Total,Total,Total,Total,Person,Croatia,2022,43830
Total,Total,Total,Total,Total,Person,Croatia,2023,67950
Total,Total,Total,Total,Total,Person,Hungary,2014,56170
Total,Total,Total,Total,Total,Person,Hungary,2015,424055
Total,Total,Total,Total,Total,Person,Hungary,2016,41560
Total,Total,Total,Total,Total,Person,Hungary,2017,25730
Total,Total,Total,Total,Total,Person,Hungary,2018,18915
Total,Total,Total,Total,Total,Person,Hungary,2019,36440
Total,Total,Total,Total,Total,Person,Hungary,2020,89370
Total,Total,Total,Total,Total,Person,Hungary,2021,134140
Total,Total,Total,Total,Total,Person,Hungary,2022,222515
Total,Total,Total,Total,Total,Person,Hungary,2023,159780
Total,Total,Total,Total,Total,Person,Ireland,2014,900
Total,Total,Total,Total,Total,Person,Ireland,2015,2315
Total,Total,Total,Total,Total,Person,Ireland,2016,2315
Total,Total,Total,Total,Total,Person,Ireland,2017,2775
Total,Total,Total,Total,Total,Person,Ireland,2018,2045
Total,Total,Total,Total,Total,Person,Ireland,2019,2790
Total,Total,Total,Total,Total,Person,Ireland,2020,1110
Total,Total,Total,Total,Total,Person,Ireland,2021,545
Total,Total,Total,Total,Total,Person,Ireland,2022,1240
Total,Total,Total,Total,Total,Person,Ireland,2023,1485
Total,Total,Total,Total,Total,Person,Iceland,2016,30
Total,Total,Total,Total,Total,Person,Iceland,2017,15
Total,Total,Total,Total,Total,Person,Iceland,2019,110
Total,Total,Total,Total,Total,Person,Iceland,2021,130
Total,Total,Total,Total,Total,Person,Italy,2014,25300
Total,Total,Total,Total,Total,Person,Italy,2015,27305
Total,Total,Total,Total,Total,Person,Italy,2016,32365
Total,Total,Total,Total,Total,Person,Italy,2017,36230
Total,Total,Total,Total,Total,Person,Italy,2018,26780
Total,Total,Total,Total,Total,Person,Italy,2019,26885
Total,Total,Total,Total,Total,Person,Italy,2020,22785
Total,Total,Total,Total,Total,Person,Italy,2021,92070
Total,Total,Total,Total,Total,Person,Italy,2022,138420
Total,Total,Total,Total,Total,Person,Italy,2023,194750
Total,Total,Total,Total,Total,Person,Liechtenstein,2014,0
Total,Total,Total,Total,Total,Person,Liechtenstein,2015,110
Total,Total,Total,Total,Total,Person,Liechtenstein,2016,40
Total,Total,Total,Total,Total,Person,Liechtenstein,2017,35
Total,Total,Total,Total,Total,Person,Liechtenstein,2018,35
Total,Total,Total,Total,Total,Person,Liechtenstein,2019,15
Total,Total,Total,Total,Total,Person,Liechtenstein,2020,70
Total,Total,Total,Total,Total,Person,Liechtenstein,2021,55
Total,Total,Total,Total,Total,Person,Liechtenstein,2022,20
Total,Total,Total,Total,Total,Person,Liechtenstein,2023,15
Total,Total,Total,Total,Total,Person,Lithuania,2014,2465
Total,Total,Total,Total,Total,Person,Lithuania,2015,2040
Total,Total,Total,Total,Total,Person,Lithuania,2016,1920
Total,Total,Total,Total,Total,Person,Lithuania,2017,2210
Total,Total,Total,Total,Total,Person,Lithuania,2018,2660
Total,Total,Total,Total,Total,Person,Lithuania,2019,2440
Total,Total,Total,Total,Total,Person,Lithuania,2020,1960
Total,Total,Total,Total,Total,Person,Lithuania,2021,5025
Total,Total,Total,Total,Total,Person,Lithuania,2022,3450
Total,Total,Total,Total,Total,Person,Lithuania,2023,4235
Total,Total,Total,Total,Total,Person,Luxembourg,2014,440
Total,Total,Total,Total,Total,Person,Luxembourg,2015,190
Total,Total,Total,Total,Total,Person,Luxembourg,2016,140
Total,Total,Total,Total,Total,Person,Luxembourg,2017,300
Total,Total,Total,Total,Total,Person,Luxembourg,2018,320
Total,Total,Total,Total,Total,Person,Luxembourg,2019,580
Total,Total,Total,Total,Total,Person,Luxembourg,2020,740
Total,Total,Total,Total,Total,Person,Luxembourg,2021,1045
Total,Total,Total,Total,Total,Person,Luxembourg,2022,1020
Total,Total,Total,Total,Total,Person,Luxembourg,2023,1045
Total,Total,Total,Total,Total,Person,Latvia,2014,265
Total,Total,Total,Total,Total,Person,Latvia,2015,745
Total,Total,Total,Total,Total,Person,Latvia,2016,745
Total,Total,Total,Total,Total,Person,Latvia,2017,400
Total,Total,Total,Total,Total,Person,Latvia,2018,395
Total,Total,Total,Total,Total,Person,Latvia,2019,215
Total,Total,Total,Total,Total,Person,Latvia,2020,110
Total,Total,Total,Total,Total,Person,Latvia,2021,175
Total,Total,Total,Total,Total,Person,Latvia,2022,13575
Total,Total,Total,Total,Total,Person,Latvia,2023,14205
Total,Total,Total,Total,Total,Person,Montenegro,2021,1130
Total,Total,Total,Total,Total,Person,Montenegro,2022,1020
Total,Total,Total,Total,Total,Person,Montenegro,2023,995
Total,Total,Total,Total,Total,Person,Malta,2014,990
Total,Total,Total,Total,Total,Person,Malta,2015,575
Total,Total,Total,Total,Total,Person,Malta,2016,450
Total,Total,Total,Total,Total,Person,Malta,2017,530
Total,Total,Total,Total,Total,Person,Malta,2018,515
Total,Total,Total,Total,Total,Person,Malta,2019,620
Total,Total,Total,Total,Total,Person,Malta,2020,590
Total,Total,Total,Total,Total,Person,Malta,2021,820
Total,Total,Total,Total,Total,Person,Malta,2022,1405
Total,Total,Total,Total,Total,Person,Malta,2023,1695
Total,Total,Total,Total,Total,Person,Netherlands,2014,2645
Total,Total,Total,Total,Total,Person,Netherlands,2015,3150
Total,Total,Total,Total,Total,Person,Netherlands,2016,2760
Total,Total,Total,Total,Total,Person,Netherlands,2017,2120
Total,Total,Total,Total,Total,Person,Netherlands,2018,2790
Total,Total,Total,Total,Total,Person,Netherlands,2019,3565
Total,Total,Total,Total,Total,Person,Netherlands,2020,3640
Total,Total,Total,Total,Total,Person,Netherlands,2021,5010
Total,Total,Total,Total,Total,Person,Netherlands,2022,5510
Total,Total,Total,Total,Total,Person,Netherlands,2023,6530
Total,Total,Total,Total,Total,Person,Norway,2014,3720
Total,Total,Total,Total,Total,Person,Norway,2015,5455
Total,Total,Total,Total,Total,Person,Norway,2016,5330
Total,Total,Total,Total,Total,Person,Norway,2017,3850
Total,Total,Total,Total,Total,Person,Norway,2018,3230
Total,Total,Total,Total,Total,Person,Norway,2019,2915
Total,Total,Total,Total,Total,Person,Norway,2020,1900
